"Donor","Donor_Group_Type","Donor_DAC_Country","Donor_EU_Country","as_of_date","Time_Period","Metric","Data_type","Value"
"Luxembourg","Donor","DAC","EU","2018-04-10",2015,"LDC_ODA","Constant Prices",151.527989819444
"Luxembourg","Donor","DAC","EU","2018-04-10",2015,"LDC_ODA_Bilateral","Constant Prices",119.48856291821
"Luxembourg","Donor","DAC","EU","2018-04-10",2015,"LDC_ODA_Imputed_Multilateral","Constant Prices",32.0394269012346
"Luxembourg","Donor","DAC","EU","2018-04-10",2015,"SSA_ODA","Constant Prices",153.997859645062
"Luxembourg","Donor","DAC","EU","2018-04-10",2015,"SSA_ODA_Bilateral","Constant Prices",118.976876739198
"Luxembourg","Donor","DAC","EU","2018-04-10",2015,"Total_ODA_ONE","Constant Prices",357.078232
"Luxembourg","Donor","DAC","EU","2018-04-10",2016,"Africa_Fragile_ODA","Constant Prices",115.08
"Luxembourg","Donor","DAC","EU","2018-04-10",2016,"Africa_ODA","Constant Prices",168.53
"Luxembourg","Donor","DAC","EU","2018-04-10",2016,"Africa_ODA_Bilateral","Constant Prices",122.74
"Luxembourg","Donor","DAC","EU","2018-04-10",2016,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",274.83
"Luxembourg","Donor","DAC","EU","2018-04-10",2016,"Fragile_State_ODA","Constant Prices",170.62
"Luxembourg","Donor","DAC","EU","2018-04-10",2016,"Fragile_State_ODA_Bilateral","Constant Prices",121.52
"Luxembourg","Donor","DAC","EU","2018-04-10",2016,"GNI","Constant Prices",39073.95
"Luxembourg","Donor","DAC","EU","2018-04-10",2016,"IA_Bilateral_ODA","Constant Prices",274.83
"Luxembourg","Donor","DAC","EU","2018-04-10",2016,"IA6_Debt_Relief","Constant Prices",0
"Luxembourg","Donor","DAC","EU","2018-04-10",2016,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Luxembourg","Donor","DAC","EU","2018-04-10",2016,"IB_Multilateral_ODA","Constant Prices",116.2
"Luxembourg","Donor","DAC","EU","2018-04-10",2016,"LDC_ODA","Constant Prices",164.34
"Luxembourg","Donor","DAC","EU","2018-04-10",2016,"LDC_ODA_Bilateral","Constant Prices",126.52
"Luxembourg","Donor","DAC","EU","2018-04-10",2016,"LDC_ODA_Imputed_Multilateral","Constant Prices",37.82
"Luxembourg","Donor","DAC","EU","2018-04-10",2016,"SSA_ODA","Constant Prices",154.78
"Luxembourg","Donor","DAC","EU","2018-04-10",2016,"SSA_ODA_Bilateral","Constant Prices",115.97
"Luxembourg","Donor","DAC","EU","2018-04-10",2016,"Total_ODA_ONE","Constant Prices",391.03
"Luxembourg","Donor","DAC","EU","2018-04-10",2017,"Africa_Fragile_ODA","Constant Prices",NA
"Luxembourg","Donor","DAC","EU","2018-04-10",2017,"Africa_ODA","Constant Prices",143.278041867434
"Luxembourg","Donor","DAC","EU","2018-04-10",2017,"Africa_ODA_Bilateral","Constant Prices",99.1703220702506
"Luxembourg","Donor","DAC","EU","2018-04-10",2017,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",297.616763
"Luxembourg","Donor","DAC","EU","2018-04-10",2017,"Fragile_State_ODA","Constant Prices",NA
"Luxembourg","Donor","DAC","EU","2018-04-10",2017,"Fragile_State_ODA_Bilateral","Constant Prices",NA
"Luxembourg","Donor","DAC","EU","2018-04-10",2017,"GNI","Constant Prices",40971.817989
"Luxembourg","Donor","DAC","EU","2018-04-10",2017,"IA_Bilateral_ODA","Constant Prices",297.616763
"Luxembourg","Donor","DAC","EU","2018-04-10",2017,"IA6_Debt_Relief","Constant Prices",0
"Luxembourg","Donor","DAC","EU","2018-04-10",2017,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Luxembourg","Donor","DAC","EU","2018-04-10",2017,"IB_Multilateral_ODA","Constant Prices",110.644495
"Luxembourg","Donor","DAC","EU","2018-04-10",2017,"LDC_ODA","Constant Prices",146.487437538795
"Luxembourg","Donor","DAC","EU","2018-04-10",2017,"LDC_ODA_Bilateral","Constant Prices",108.03803974543
"Luxembourg","Donor","DAC","EU","2018-04-10",2017,"LDC_ODA_Imputed_Multilateral","Constant Prices",38.4493977933652
"Luxembourg","Donor","DAC","EU","2018-04-10",2017,"SSA_ODA","Constant Prices",131.261330630731
"Luxembourg","Donor","DAC","EU","2018-04-10",2017,"SSA_ODA_Bilateral","Constant Prices",93.49575219134
"Luxembourg","Donor","DAC","EU","2018-04-10",2017,"Total_ODA_ONE","Constant Prices",408.261258
"Malta","Donor","Non-DAC","EU","2018-04-10",2009,"Africa_Fragile_ODA","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2009,"Africa_ODA","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2009,"Africa_ODA_Bilateral","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2009,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",7.161773
"Malta","Donor","Non-DAC","EU","2018-04-10",2009,"Fragile_State_ODA","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2009,"Fragile_State_ODA_Bilateral","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2009,"GNI","Constant Prices",7123.728699
"Malta","Donor","Non-DAC","EU","2018-04-10",2009,"IA_Bilateral_ODA","Constant Prices",7.161773
"Malta","Donor","Non-DAC","EU","2018-04-10",2009,"IA6_Debt_Relief","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2009,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2009,"IB_Multilateral_ODA","Constant Prices",5.807099
"Malta","Donor","Non-DAC","EU","2018-04-10",2009,"LDC_ODA","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2009,"LDC_ODA_Bilateral","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2009,"LDC_ODA_Imputed_Multilateral","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2009,"SSA_ODA","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2009,"SSA_ODA_Bilateral","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2009,"Total_ODA_ONE","Constant Prices",12.968872
"Malta","Donor","Non-DAC","EU","2018-04-10",2010,"Africa_Fragile_ODA","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2010,"Africa_ODA","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2010,"Africa_ODA_Bilateral","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2010,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",7.884439
"Malta","Donor","Non-DAC","EU","2018-04-10",2010,"Fragile_State_ODA","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2010,"Fragile_State_ODA_Bilateral","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2010,"GNI","Constant Prices",7210.6194
"Malta","Donor","Non-DAC","EU","2018-04-10",2010,"IA_Bilateral_ODA","Constant Prices",7.884439
"Malta","Donor","Non-DAC","EU","2018-04-10",2010,"IA6_Debt_Relief","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2010,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2010,"IB_Multilateral_ODA","Constant Prices",5.068568
"Malta","Donor","Non-DAC","EU","2018-04-10",2010,"LDC_ODA","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2010,"LDC_ODA_Bilateral","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2010,"LDC_ODA_Imputed_Multilateral","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2010,"SSA_ODA","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2010,"SSA_ODA_Bilateral","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2010,"Total_ODA_ONE","Constant Prices",12.953007
"Malta","Donor","Non-DAC","EU","2018-04-10",2011,"Africa_Fragile_ODA","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2011,"Africa_ODA","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2011,"Africa_ODA_Bilateral","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2011,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",11.772647
"Malta","Donor","Non-DAC","EU","2018-04-10",2011,"Fragile_State_ODA","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2011,"Fragile_State_ODA_Bilateral","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2011,"GNI","Constant Prices",7138.401809
"Malta","Donor","Non-DAC","EU","2018-04-10",2011,"IA_Bilateral_ODA","Constant Prices",11.772647
"Malta","Donor","Non-DAC","EU","2018-04-10",2011,"IA6_Debt_Relief","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2011,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2011,"IB_Multilateral_ODA","Constant Prices",5.895175
"Malta","Donor","Non-DAC","EU","2018-04-10",2011,"LDC_ODA","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2011,"LDC_ODA_Bilateral","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2011,"LDC_ODA_Imputed_Multilateral","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2011,"SSA_ODA","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2011,"SSA_ODA_Bilateral","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2011,"Total_ODA_ONE","Constant Prices",17.667822
"Malta","Donor","Non-DAC","EU","2018-04-10",2012,"Africa_Fragile_ODA","Constant Prices",1.55899263293864
"Malta","Donor","Non-DAC","EU","2018-04-10",2012,"Africa_ODA","Constant Prices",2.97296269537137
"Malta","Donor","Non-DAC","EU","2018-04-10",2012,"Africa_ODA_Bilateral","Constant Prices",0.552898550053821
"Malta","Donor","Non-DAC","EU","2018-04-10",2012,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",10.650095
"Malta","Donor","Non-DAC","EU","2018-04-10",2012,"Fragile_State_ODA","Constant Prices",2.07563554036598
"Malta","Donor","Non-DAC","EU","2018-04-10",2012,"Fragile_State_ODA_Bilateral","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2012,"GNI","Constant Prices",7186.348895
"Malta","Donor","Non-DAC","EU","2018-04-10",2012,"IA_Bilateral_ODA","Constant Prices",10.650095
"Malta","Donor","Non-DAC","EU","2018-04-10",2012,"IA6_Debt_Relief","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2012,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2012,"IB_Multilateral_ODA","Constant Prices",6.190651
"Malta","Donor","Non-DAC","EU","2018-04-10",2012,"LDC_ODA","Constant Prices",1.35052268783638
"Malta","Donor","Non-DAC","EU","2018-04-10",2012,"LDC_ODA_Bilateral","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2012,"LDC_ODA_Imputed_Multilateral","Constant Prices",1.35052268783638
"Malta","Donor","Non-DAC","EU","2018-04-10",2012,"SSA_ODA","Constant Prices",1.74027084607104
"Malta","Donor","Non-DAC","EU","2018-04-10",2012,"SSA_ODA_Bilateral","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2012,"Total_ODA_ONE","Constant Prices",16.840746
"Malta","Donor","Non-DAC","EU","2018-04-10",2013,"Africa_Fragile_ODA","Constant Prices",1.2256843592552
"Malta","Donor","Non-DAC","EU","2018-04-10",2013,"Africa_ODA","Constant Prices",2.37926963855422
"Malta","Donor","Non-DAC","EU","2018-04-10",2013,"Africa_ODA_Bilateral","Constant Prices",0.342470629791895
"Malta","Donor","Non-DAC","EU","2018-04-10",2013,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",10.787825
"Malta","Donor","Non-DAC","EU","2018-04-10",2013,"Fragile_State_ODA","Constant Prices",1.73037791894852
"Malta","Donor","Non-DAC","EU","2018-04-10",2013,"Fragile_State_ODA_Bilateral","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2013,"GNI","Constant Prices",8062.804357
"Malta","Donor","Non-DAC","EU","2018-04-10",2013,"IA_Bilateral_ODA","Constant Prices",10.787825
"Malta","Donor","Non-DAC","EU","2018-04-10",2013,"IA6_Debt_Relief","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2013,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2013,"IB_Multilateral_ODA","Constant Prices",5.66879
"Malta","Donor","Non-DAC","EU","2018-04-10",2013,"LDC_ODA","Constant Prices",1.24370912924425
"Malta","Donor","Non-DAC","EU","2018-04-10",2013,"LDC_ODA_Bilateral","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2013,"LDC_ODA_Imputed_Multilateral","Constant Prices",1.24370912924425
"Malta","Donor","Non-DAC","EU","2018-04-10",2013,"SSA_ODA","Constant Prices",1.48704352409639
"Malta","Donor","Non-DAC","EU","2018-04-10",2013,"SSA_ODA_Bilateral","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2013,"Total_ODA_ONE","Constant Prices",16.456615
"Malta","Donor","Non-DAC","EU","2018-04-10",2014,"Africa_Fragile_ODA","Constant Prices",1.75933652523273
"Malta","Donor","Non-DAC","EU","2018-04-10",2014,"Africa_ODA","Constant Prices",2.63900478784909
"Malta","Donor","Non-DAC","EU","2018-04-10",2014,"Africa_ODA_Bilateral","Constant Prices",0.314167236648702
"Malta","Donor","Non-DAC","EU","2018-04-10",2014,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",11.516473
"Malta","Donor","Non-DAC","EU","2018-04-10",2014,"Fragile_State_ODA","Constant Prices",2.64798099461049
"Malta","Donor","Non-DAC","EU","2018-04-10",2014,"Fragile_State_ODA_Bilateral","Constant Prices",0.448810338069574
"Malta","Donor","Non-DAC","EU","2018-04-10",2014,"GNI","Constant Prices",9085.446906
"Malta","Donor","Non-DAC","EU","2018-04-10",2014,"IA_Bilateral_ODA","Constant Prices",11.516473
"Malta","Donor","Non-DAC","EU","2018-04-10",2014,"IA6_Debt_Relief","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2014,"IA82_In_Donor_Refugee_Cost","Constant Prices",9.613517
"Malta","Donor","Non-DAC","EU","2018-04-10",2014,"IB_Multilateral_ODA","Constant Prices",6.803965
"Malta","Donor","Non-DAC","EU","2018-04-10",2014,"LDC_ODA","Constant Prices",1.75933652523273
"Malta","Donor","Non-DAC","EU","2018-04-10",2014,"LDC_ODA_Bilateral","Constant Prices",0.269286202841744
"Malta","Donor","Non-DAC","EU","2018-04-10",2014,"LDC_ODA_Imputed_Multilateral","Constant Prices",1.49005032239098
"Malta","Donor","Non-DAC","EU","2018-04-10",2014,"SSA_ODA","Constant Prices",2.01067031455169
"Malta","Donor","Non-DAC","EU","2018-04-10",2014,"SSA_ODA_Bilateral","Constant Prices",0.30519102988731
"Malta","Donor","Non-DAC","EU","2018-04-10",2014,"Total_ODA_ONE","Constant Prices",18.320438
"Malta","Donor","Non-DAC","EU","2018-04-10",2015,"Africa_Fragile_ODA","Constant Prices",2.03111251901026
"Malta","Donor","Non-DAC","EU","2018-04-10",2015,"Africa_ODA","Constant Prices",3.11636381593241
"Malta","Donor","Non-DAC","EU","2018-04-10",2015,"Africa_ODA_Bilateral","Constant Prices",0.288736583584792
"Malta","Donor","Non-DAC","EU","2018-04-10",2015,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",7.98506
"Malta","Donor","Non-DAC","EU","2018-04-10",2015,"Fragile_State_ODA","Constant Prices",2.9371480054315
"Malta","Donor","Non-DAC","EU","2018-04-10",2015,"Fragile_State_ODA_Bilateral","Constant Prices",0.348475187085093
"Malta","Donor","Non-DAC","EU","2018-04-10",2015,"GNI","Constant Prices",9462.206978
"Malta","Donor","Non-DAC","EU","2018-04-10",2015,"IA_Bilateral_ODA","Constant Prices",7.98506
"Malta","Donor","Non-DAC","EU","2018-04-10",2015,"IA6_Debt_Relief","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2015,"IA82_In_Donor_Refugee_Cost","Constant Prices",2.578717
"Malta","Donor","Non-DAC","EU","2018-04-10",2015,"IB_Multilateral_ODA","Constant Prices",8.512751
"Malta","Donor","Non-DAC","EU","2018-04-10",2015,"LDC_ODA","Constant Prices",2.05102538684369
"Malta","Donor","Non-DAC","EU","2018-04-10",2015,"LDC_ODA_Bilateral","Constant Prices",0.22899798008449
"Malta","Donor","Non-DAC","EU","2018-04-10",2015,"LDC_ODA_Imputed_Multilateral","Constant Prices",1.8220274067592
"Malta","Donor","Non-DAC","EU","2018-04-10",2015,"SSA_ODA","Constant Prices",2.3497184043452
"Malta","Donor","Non-DAC","EU","2018-04-10",2015,"SSA_ODA_Bilateral","Constant Prices",0.268823715751358
"Malta","Donor","Non-DAC","EU","2018-04-10",2015,"Total_ODA_ONE","Constant Prices",16.497811
"Malta","Donor","Non-DAC","EU","2018-04-10",2016,"Africa_Fragile_ODA","Constant Prices",1.69
"Malta","Donor","Non-DAC","EU","2018-04-10",2016,"Africa_ODA","Constant Prices",1.79
"Malta","Donor","Non-DAC","EU","2018-04-10",2016,"Africa_ODA_Bilateral","Constant Prices",1.79
"Malta","Donor","Non-DAC","EU","2018-04-10",2016,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",10.62
"Malta","Donor","Non-DAC","EU","2018-04-10",2016,"Fragile_State_ODA","Constant Prices",2.24
"Malta","Donor","Non-DAC","EU","2018-04-10",2016,"Fragile_State_ODA_Bilateral","Constant Prices",2.24
"Malta","Donor","Non-DAC","EU","2018-04-10",2016,"GNI","Constant Prices",10317.15
"Malta","Donor","Non-DAC","EU","2018-04-10",2016,"IA_Bilateral_ODA","Constant Prices",10.62
"Malta","Donor","Non-DAC","EU","2018-04-10",2016,"IA6_Debt_Relief","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2016,"IA82_In_Donor_Refugee_Cost","Constant Prices",5.59
"Malta","Donor","Non-DAC","EU","2018-04-10",2016,"IB_Multilateral_ODA","Constant Prices",9.93
"Malta","Donor","Non-DAC","EU","2018-04-10",2016,"LDC_ODA","Constant Prices",1.04
"Malta","Donor","Non-DAC","EU","2018-04-10",2016,"LDC_ODA_Bilateral","Constant Prices",1.04
"Malta","Donor","Non-DAC","EU","2018-04-10",2016,"LDC_ODA_Imputed_Multilateral","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2016,"SSA_ODA","Constant Prices",1.07
"Malta","Donor","Non-DAC","EU","2018-04-10",2016,"SSA_ODA_Bilateral","Constant Prices",1.07
"Malta","Donor","Non-DAC","EU","2018-04-10",2016,"Total_ODA_ONE","Constant Prices",20.55
"Malta","Donor","Non-DAC","EU","2018-04-10",2017,"Africa_Fragile_ODA","Constant Prices",NA
"Malta","Donor","Non-DAC","EU","2018-04-10",2017,"Africa_ODA","Constant Prices",NA
"Malta","Donor","Non-DAC","EU","2018-04-10",2017,"Africa_ODA_Bilateral","Constant Prices",NA
"Malta","Donor","Non-DAC","EU","2018-04-10",2017,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",15.773394
"Malta","Donor","Non-DAC","EU","2018-04-10",2017,"Fragile_State_ODA","Constant Prices",NA
"Malta","Donor","Non-DAC","EU","2018-04-10",2017,"Fragile_State_ODA_Bilateral","Constant Prices",NA
"Malta","Donor","Non-DAC","EU","2018-04-10",2017,"GNI","Constant Prices",11588.704586
"Malta","Donor","Non-DAC","EU","2018-04-10",2017,"IA_Bilateral_ODA","Constant Prices",15.773394
"Malta","Donor","Non-DAC","EU","2018-04-10",2017,"IA6_Debt_Relief","Constant Prices",0
"Malta","Donor","Non-DAC","EU","2018-04-10",2017,"IA82_In_Donor_Refugee_Cost","Constant Prices",12.36107
"Malta","Donor","Non-DAC","EU","2018-04-10",2017,"IB_Multilateral_ODA","Constant Prices",9.725615
"Malta","Donor","Non-DAC","EU","2018-04-10",2017,"LDC_ODA","Constant Prices",NA
"Malta","Donor","Non-DAC","EU","2018-04-10",2017,"LDC_ODA_Bilateral","Constant Prices",NA
"Malta","Donor","Non-DAC","EU","2018-04-10",2017,"LDC_ODA_Imputed_Multilateral","Constant Prices",NA
"Malta","Donor","Non-DAC","EU","2018-04-10",2017,"SSA_ODA","Constant Prices",NA
"Malta","Donor","Non-DAC","EU","2018-04-10",2017,"SSA_ODA_Bilateral","Constant Prices",NA
"Malta","Donor","Non-DAC","EU","2018-04-10",2017,"Total_ODA_ONE","Constant Prices",25.499009
"Multilaterals, Total","Group","Group","Group","2018-04-10",2007,"Africa_Fragile_ODA","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2007,"Africa_ODA","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2007,"Africa_ODA_Bilateral","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2007,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",10122.321457
"Multilaterals, Total","Group","Group","Group","2018-04-10",2007,"Fragile_State_ODA","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2007,"Fragile_State_ODA_Bilateral","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2007,"GNI","Constant Prices",0
"Multilaterals, Total","Group","Group","Group","2018-04-10",2007,"IA_Bilateral_ODA","Constant Prices",10122.321457
"Multilaterals, Total","Group","Group","Group","2018-04-10",2007,"IA6_Debt_Relief","Constant Prices",0
"Multilaterals, Total","Group","Group","Group","2018-04-10",2007,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Multilaterals, Total","Group","Group","Group","2018-04-10",2007,"IB_Multilateral_ODA","Constant Prices",274.857587
"Multilaterals, Total","Group","Group","Group","2018-04-10",2007,"LDC_ODA","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2007,"LDC_ODA_Bilateral","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2007,"LDC_ODA_Imputed_Multilateral","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2007,"SSA_ODA","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2007,"SSA_ODA_Bilateral","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2007,"Total_ODA_ONE","Constant Prices",10397.179044
"Multilaterals, Total","Group","Group","Group","2018-04-10",2008,"Africa_Fragile_ODA","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2008,"Africa_ODA","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2008,"Africa_ODA_Bilateral","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2008,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",10597.627912
"Multilaterals, Total","Group","Group","Group","2018-04-10",2008,"Fragile_State_ODA","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2008,"Fragile_State_ODA_Bilateral","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2008,"GNI","Constant Prices",0
"Multilaterals, Total","Group","Group","Group","2018-04-10",2008,"IA_Bilateral_ODA","Constant Prices",10704.506604
"Multilaterals, Total","Group","Group","Group","2018-04-10",2008,"IA6_Debt_Relief","Constant Prices",106.878692
"Multilaterals, Total","Group","Group","Group","2018-04-10",2008,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Multilaterals, Total","Group","Group","Group","2018-04-10",2008,"IB_Multilateral_ODA","Constant Prices",273.676999
"Multilaterals, Total","Group","Group","Group","2018-04-10",2008,"LDC_ODA","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2008,"LDC_ODA_Bilateral","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2008,"LDC_ODA_Imputed_Multilateral","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2008,"SSA_ODA","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2008,"SSA_ODA_Bilateral","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2008,"Total_ODA_ONE","Constant Prices",10871.304911
"Multilaterals, Total","Group","Group","Group","2018-04-10",2009,"Africa_Fragile_ODA","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2009,"Africa_ODA","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2009,"Africa_ODA_Bilateral","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2009,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",11093.003918
"Multilaterals, Total","Group","Group","Group","2018-04-10",2009,"Fragile_State_ODA","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2009,"Fragile_State_ODA_Bilateral","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2009,"GNI","Constant Prices",0
"Multilaterals, Total","Group","Group","Group","2018-04-10",2009,"IA_Bilateral_ODA","Constant Prices",11228.40256
"Multilaterals, Total","Group","Group","Group","2018-04-10",2009,"IA6_Debt_Relief","Constant Prices",135.398642
"Multilaterals, Total","Group","Group","Group","2018-04-10",2009,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Multilaterals, Total","Group","Group","Group","2018-04-10",2009,"IB_Multilateral_ODA","Constant Prices",360.255273
"Multilaterals, Total","Group","Group","Group","2018-04-10",2009,"LDC_ODA","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2009,"LDC_ODA_Bilateral","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2009,"LDC_ODA_Imputed_Multilateral","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2009,"SSA_ODA","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2009,"SSA_ODA_Bilateral","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2009,"Total_ODA_ONE","Constant Prices",11453.259191
"Multilaterals, Total","Group","Group","Group","2018-04-10",2010,"Africa_Fragile_ODA","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2010,"Africa_ODA","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2010,"Africa_ODA_Bilateral","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2010,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",11117.440942
"Multilaterals, Total","Group","Group","Group","2018-04-10",2010,"Fragile_State_ODA","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2010,"Fragile_State_ODA_Bilateral","Constant Prices",NA
"Multilaterals, Total","Group","Group","Group","2018-04-10",2010,"GNI","Constant Prices",0
"Multilaterals, Total","Group","Group","Group","2018-04-10",2010,"IA_Bilateral_ODA","Constant Prices",11137.513384
"Multilaterals, Total","Group","Group","Group","2018-04-10",2010,"IA6_Debt_Relief","Constant Prices",20.072442
"Multilaterals, Total","Group","Group","Group","2018-04-10",2010,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Multilaterals, Total","Group","Group","Group","2018-04-10",2010,"IB_Multilateral_ODA","Constant Prices",223.827334
"Multilaterals, Total","Group","Group","Group","2018-04-10",2010,"LDC_ODA","Constant Prices",NA
