"Donor","Donor_Group_Type","Donor_DAC_Country","Donor_EU_Country","as_of_date","Time_Period","Metric","Data_type","Value"
"Kuwait (KFAED)","Donor","Non-DAC","Non-EU","2018-01-02",2016,"IA_Bilateral_ODA","Constant Prices",1055.3
"Kuwait (KFAED)","Donor","Non-DAC","Non-EU","2018-01-02",2016,"IA6_Debt_Relief","Constant Prices",0
"Kuwait (KFAED)","Donor","Non-DAC","Non-EU","2018-01-02",2016,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Kuwait (KFAED)","Donor","Non-DAC","Non-EU","2018-01-02",2016,"IB_Multilateral_ODA","Constant Prices",32.158
"Kuwait (KFAED)","Donor","Non-DAC","Non-EU","2018-01-02",2016,"LDC_ODA","Constant Prices",227.91
"Kuwait (KFAED)","Donor","Non-DAC","Non-EU","2018-01-02",2016,"LDC_ODA_Bilateral","Constant Prices",225.23
"Kuwait (KFAED)","Donor","Non-DAC","Non-EU","2018-01-02",2016,"LDC_ODA_Imputed_Multilateral","Constant Prices",2.68
"Kuwait (KFAED)","Donor","Non-DAC","Non-EU","2018-01-02",2016,"SSA_ODA","Constant Prices",141.6
"Kuwait (KFAED)","Donor","Non-DAC","Non-EU","2018-01-02",2016,"SSA_ODA_Bilateral","Constant Prices",138.12
"Kuwait (KFAED)","Donor","Non-DAC","Non-EU","2018-01-02",2016,"Total_ODA_ONE","Constant Prices",1087.458
"Latvia","Donor","Non-DAC","EU","2018-01-02",2007,"Africa_Fragile_ODA","Constant Prices",4.19
"Latvia","Donor","Non-DAC","EU","2018-01-02",2007,"Africa_ODA","Constant Prices",6.05
"Latvia","Donor","Non-DAC","EU","2018-01-02",2007,"Africa_ODA_Bilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2007,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",1.337
"Latvia","Donor","Non-DAC","EU","2018-01-02",2007,"Fragile_State_ODA","Constant Prices",6.06
"Latvia","Donor","Non-DAC","EU","2018-01-02",2007,"Fragile_State_ODA_Bilateral","Constant Prices",0.1
"Latvia","Donor","Non-DAC","EU","2018-01-02",2007,"GNI","Constant Prices",24129.83
"Latvia","Donor","Non-DAC","EU","2018-01-02",2007,"IA_Bilateral_ODA","Constant Prices",1.337
"Latvia","Donor","Non-DAC","EU","2018-01-02",2007,"IA6_Debt_Relief","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2007,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2007,"IB_Multilateral_ODA","Constant Prices",13.125
"Latvia","Donor","Non-DAC","EU","2018-01-02",2007,"LDC_ODA","Constant Prices",4.55
"Latvia","Donor","Non-DAC","EU","2018-01-02",2007,"LDC_ODA_Bilateral","Constant Prices",0.1
"Latvia","Donor","Non-DAC","EU","2018-01-02",2007,"LDC_ODA_Imputed_Multilateral","Constant Prices",4.45
"Latvia","Donor","Non-DAC","EU","2018-01-02",2007,"SSA_ODA","Constant Prices",4.87
"Latvia","Donor","Non-DAC","EU","2018-01-02",2007,"SSA_ODA_Bilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2007,"Total_ODA_ONE","Constant Prices",14.462
"Latvia","Donor","Non-DAC","EU","2018-01-02",2008,"Africa_Fragile_ODA","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2008,"Africa_ODA","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2008,"Africa_ODA_Bilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2008,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",3.276
"Latvia","Donor","Non-DAC","EU","2018-01-02",2008,"Fragile_State_ODA","Constant Prices",0.53
"Latvia","Donor","Non-DAC","EU","2018-01-02",2008,"Fragile_State_ODA_Bilateral","Constant Prices",0.53
"Latvia","Donor","Non-DAC","EU","2018-01-02",2008,"GNI","Constant Prices",25543.86
"Latvia","Donor","Non-DAC","EU","2018-01-02",2008,"IA_Bilateral_ODA","Constant Prices",3.276
"Latvia","Donor","Non-DAC","EU","2018-01-02",2008,"IA6_Debt_Relief","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2008,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2008,"IB_Multilateral_ODA","Constant Prices",13.545
"Latvia","Donor","Non-DAC","EU","2018-01-02",2008,"LDC_ODA","Constant Prices",0.48
"Latvia","Donor","Non-DAC","EU","2018-01-02",2008,"LDC_ODA_Bilateral","Constant Prices",0.48
"Latvia","Donor","Non-DAC","EU","2018-01-02",2008,"LDC_ODA_Imputed_Multilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2008,"SSA_ODA","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2008,"SSA_ODA_Bilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2008,"Total_ODA_ONE","Constant Prices",16.821
"Latvia","Donor","Non-DAC","EU","2018-01-02",2009,"Africa_Fragile_ODA","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2009,"Africa_ODA","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2009,"Africa_ODA_Bilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2009,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",1.78
"Latvia","Donor","Non-DAC","EU","2018-01-02",2009,"Fragile_State_ODA","Constant Prices",0.16
"Latvia","Donor","Non-DAC","EU","2018-01-02",2009,"Fragile_State_ODA_Bilateral","Constant Prices",0.16
"Latvia","Donor","Non-DAC","EU","2018-01-02",2009,"GNI","Constant Prices",25059.394
"Latvia","Donor","Non-DAC","EU","2018-01-02",2009,"IA_Bilateral_ODA","Constant Prices",1.78
"Latvia","Donor","Non-DAC","EU","2018-01-02",2009,"IA6_Debt_Relief","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2009,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2009,"IB_Multilateral_ODA","Constant Prices",16.888
"Latvia","Donor","Non-DAC","EU","2018-01-02",2009,"LDC_ODA","Constant Prices",0.12
"Latvia","Donor","Non-DAC","EU","2018-01-02",2009,"LDC_ODA_Bilateral","Constant Prices",0.12
"Latvia","Donor","Non-DAC","EU","2018-01-02",2009,"LDC_ODA_Imputed_Multilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2009,"SSA_ODA","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2009,"SSA_ODA_Bilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2009,"Total_ODA_ONE","Constant Prices",18.668
"Latvia","Donor","Non-DAC","EU","2018-01-02",2010,"Africa_Fragile_ODA","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2010,"Africa_ODA","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2010,"Africa_ODA_Bilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2010,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",1.524
"Latvia","Donor","Non-DAC","EU","2018-01-02",2010,"Fragile_State_ODA","Constant Prices",0.22
"Latvia","Donor","Non-DAC","EU","2018-01-02",2010,"Fragile_State_ODA_Bilateral","Constant Prices",0.22
"Latvia","Donor","Non-DAC","EU","2018-01-02",2010,"GNI","Constant Prices",23367.677
"Latvia","Donor","Non-DAC","EU","2018-01-02",2010,"IA_Bilateral_ODA","Constant Prices",1.524
"Latvia","Donor","Non-DAC","EU","2018-01-02",2010,"IA6_Debt_Relief","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2010,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2010,"IB_Multilateral_ODA","Constant Prices",13.372
"Latvia","Donor","Non-DAC","EU","2018-01-02",2010,"LDC_ODA","Constant Prices",0.22
"Latvia","Donor","Non-DAC","EU","2018-01-02",2010,"LDC_ODA_Bilateral","Constant Prices",0.22
"Latvia","Donor","Non-DAC","EU","2018-01-02",2010,"LDC_ODA_Imputed_Multilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2010,"SSA_ODA","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2010,"SSA_ODA_Bilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2010,"Total_ODA_ONE","Constant Prices",14.896
"Latvia","Donor","Non-DAC","EU","2018-01-02",2011,"Africa_Fragile_ODA","Constant Prices",0.01
"Latvia","Donor","Non-DAC","EU","2018-01-02",2011,"Africa_ODA","Constant Prices",0.01
"Latvia","Donor","Non-DAC","EU","2018-01-02",2011,"Africa_ODA_Bilateral","Constant Prices",0.01
"Latvia","Donor","Non-DAC","EU","2018-01-02",2011,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",1.083
"Latvia","Donor","Non-DAC","EU","2018-01-02",2011,"Fragile_State_ODA","Constant Prices",0.14
"Latvia","Donor","Non-DAC","EU","2018-01-02",2011,"Fragile_State_ODA_Bilateral","Constant Prices",0.14
"Latvia","Donor","Non-DAC","EU","2018-01-02",2011,"GNI","Constant Prices",24090.827
"Latvia","Donor","Non-DAC","EU","2018-01-02",2011,"IA_Bilateral_ODA","Constant Prices",1.083
"Latvia","Donor","Non-DAC","EU","2018-01-02",2011,"IA6_Debt_Relief","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2011,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2011,"IB_Multilateral_ODA","Constant Prices",15.234
"Latvia","Donor","Non-DAC","EU","2018-01-02",2011,"LDC_ODA","Constant Prices",0.13
"Latvia","Donor","Non-DAC","EU","2018-01-02",2011,"LDC_ODA_Bilateral","Constant Prices",0.13
"Latvia","Donor","Non-DAC","EU","2018-01-02",2011,"LDC_ODA_Imputed_Multilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2011,"SSA_ODA","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2011,"SSA_ODA_Bilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2011,"Total_ODA_ONE","Constant Prices",16.317
"Latvia","Donor","Non-DAC","EU","2018-01-02",2012,"Africa_Fragile_ODA","Constant Prices",5.14
"Latvia","Donor","Non-DAC","EU","2018-01-02",2012,"Africa_ODA","Constant Prices",7.9
"Latvia","Donor","Non-DAC","EU","2018-01-02",2012,"Africa_ODA_Bilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2012,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",1.04
"Latvia","Donor","Non-DAC","EU","2018-01-02",2012,"Fragile_State_ODA","Constant Prices",7.11
"Latvia","Donor","Non-DAC","EU","2018-01-02",2012,"Fragile_State_ODA_Bilateral","Constant Prices",0.29
"Latvia","Donor","Non-DAC","EU","2018-01-02",2012,"GNI","Constant Prices",25338.392
"Latvia","Donor","Non-DAC","EU","2018-01-02",2012,"IA_Bilateral_ODA","Constant Prices",1.04
"Latvia","Donor","Non-DAC","EU","2018-01-02",2012,"IA6_Debt_Relief","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2012,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2012,"IB_Multilateral_ODA","Constant Prices",17.881
"Latvia","Donor","Non-DAC","EU","2018-01-02",2012,"LDC_ODA","Constant Prices",4.68
"Latvia","Donor","Non-DAC","EU","2018-01-02",2012,"LDC_ODA_Bilateral","Constant Prices",0.24
"Latvia","Donor","Non-DAC","EU","2018-01-02",2012,"LDC_ODA_Imputed_Multilateral","Constant Prices",4.44
"Latvia","Donor","Non-DAC","EU","2018-01-02",2012,"SSA_ODA","Constant Prices",5.87
"Latvia","Donor","Non-DAC","EU","2018-01-02",2012,"SSA_ODA_Bilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2012,"Total_ODA_ONE","Constant Prices",18.921
"Latvia","Donor","Non-DAC","EU","2018-01-02",2013,"Africa_Fragile_ODA","Constant Prices",4.92
"Latvia","Donor","Non-DAC","EU","2018-01-02",2013,"Africa_ODA","Constant Prices",7.42
"Latvia","Donor","Non-DAC","EU","2018-01-02",2013,"Africa_ODA_Bilateral","Constant Prices",0.03
"Latvia","Donor","Non-DAC","EU","2018-01-02",2013,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",1.236
"Latvia","Donor","Non-DAC","EU","2018-01-02",2013,"Fragile_State_ODA","Constant Prices",7.35
"Latvia","Donor","Non-DAC","EU","2018-01-02",2013,"Fragile_State_ODA_Bilateral","Constant Prices",0.26
"Latvia","Donor","Non-DAC","EU","2018-01-02",2013,"GNI","Constant Prices",26466.211
"Latvia","Donor","Non-DAC","EU","2018-01-02",2013,"IA_Bilateral_ODA","Constant Prices",1.236
"Latvia","Donor","Non-DAC","EU","2018-01-02",2013,"IA6_Debt_Relief","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2013,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2013,"IB_Multilateral_ODA","Constant Prices",18.988
"Latvia","Donor","Non-DAC","EU","2018-01-02",2013,"LDC_ODA","Constant Prices",5.25
"Latvia","Donor","Non-DAC","EU","2018-01-02",2013,"LDC_ODA_Bilateral","Constant Prices",0.19
"Latvia","Donor","Non-DAC","EU","2018-01-02",2013,"LDC_ODA_Imputed_Multilateral","Constant Prices",5.06
"Latvia","Donor","Non-DAC","EU","2018-01-02",2013,"SSA_ODA","Constant Prices",5.78
"Latvia","Donor","Non-DAC","EU","2018-01-02",2013,"SSA_ODA_Bilateral","Constant Prices",0.03
"Latvia","Donor","Non-DAC","EU","2018-01-02",2013,"Total_ODA_ONE","Constant Prices",20.224
"Latvia","Donor","Non-DAC","EU","2018-01-02",2014,"Africa_Fragile_ODA","Constant Prices",4.45
"Latvia","Donor","Non-DAC","EU","2018-01-02",2014,"Africa_ODA","Constant Prices",7.11
"Latvia","Donor","Non-DAC","EU","2018-01-02",2014,"Africa_ODA_Bilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2014,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",1.737
"Latvia","Donor","Non-DAC","EU","2018-01-02",2014,"Fragile_State_ODA","Constant Prices",6.51
"Latvia","Donor","Non-DAC","EU","2018-01-02",2014,"Fragile_State_ODA_Bilateral","Constant Prices",0.2
"Latvia","Donor","Non-DAC","EU","2018-01-02",2014,"GNI","Constant Prices",26533.624
"Latvia","Donor","Non-DAC","EU","2018-01-02",2014,"IA_Bilateral_ODA","Constant Prices",1.737
"Latvia","Donor","Non-DAC","EU","2018-01-02",2014,"IA6_Debt_Relief","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2014,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2014,"IB_Multilateral_ODA","Constant Prices",19.556
"Latvia","Donor","Non-DAC","EU","2018-01-02",2014,"LDC_ODA","Constant Prices",4.72
"Latvia","Donor","Non-DAC","EU","2018-01-02",2014,"LDC_ODA_Bilateral","Constant Prices",0.18
"Latvia","Donor","Non-DAC","EU","2018-01-02",2014,"LDC_ODA_Imputed_Multilateral","Constant Prices",4.54
"Latvia","Donor","Non-DAC","EU","2018-01-02",2014,"SSA_ODA","Constant Prices",5.25
"Latvia","Donor","Non-DAC","EU","2018-01-02",2014,"SSA_ODA_Bilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2014,"Total_ODA_ONE","Constant Prices",21.293
"Latvia","Donor","Non-DAC","EU","2018-01-02",2015,"Africa_Fragile_ODA","Constant Prices",4.31
"Latvia","Donor","Non-DAC","EU","2018-01-02",2015,"Africa_ODA","Constant Prices",7.03
"Latvia","Donor","Non-DAC","EU","2018-01-02",2015,"Africa_ODA_Bilateral","Constant Prices",0.07
"Latvia","Donor","Non-DAC","EU","2018-01-02",2015,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",2.21
"Latvia","Donor","Non-DAC","EU","2018-01-02",2015,"Fragile_State_ODA","Constant Prices",6.69
"Latvia","Donor","Non-DAC","EU","2018-01-02",2015,"Fragile_State_ODA_Bilateral","Constant Prices",0.32
"Latvia","Donor","Non-DAC","EU","2018-01-02",2015,"GNI","Constant Prices",27038.95
"Latvia","Donor","Non-DAC","EU","2018-01-02",2015,"IA_Bilateral_ODA","Constant Prices",2.21
"Latvia","Donor","Non-DAC","EU","2018-01-02",2015,"IA6_Debt_Relief","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2015,"IA82_In_Donor_Refugee_Cost","Constant Prices",0.36
"Latvia","Donor","Non-DAC","EU","2018-01-02",2015,"IB_Multilateral_ODA","Constant Prices",20.96
"Latvia","Donor","Non-DAC","EU","2018-01-02",2015,"LDC_ODA","Constant Prices",4.61
"Latvia","Donor","Non-DAC","EU","2018-01-02",2015,"LDC_ODA_Bilateral","Constant Prices",0.14
"Latvia","Donor","Non-DAC","EU","2018-01-02",2015,"LDC_ODA_Imputed_Multilateral","Constant Prices",4.47
"Latvia","Donor","Non-DAC","EU","2018-01-02",2015,"SSA_ODA","Constant Prices",5.21
"Latvia","Donor","Non-DAC","EU","2018-01-02",2015,"SSA_ODA_Bilateral","Constant Prices",0.06
"Latvia","Donor","Non-DAC","EU","2018-01-02",2015,"Total_ODA_ONE","Constant Prices",23.17
"Latvia","Donor","Non-DAC","EU","2018-01-02",2016,"Africa_Fragile_ODA","Constant Prices",5.45
"Latvia","Donor","Non-DAC","EU","2018-01-02",2016,"Africa_ODA","Constant Prices",9.04
"Latvia","Donor","Non-DAC","EU","2018-01-02",2016,"Africa_ODA_Bilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2016,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",3.354
"Latvia","Donor","Non-DAC","EU","2018-01-02",2016,"Fragile_State_ODA","Constant Prices",8.38
"Latvia","Donor","Non-DAC","EU","2018-01-02",2016,"Fragile_State_ODA_Bilateral","Constant Prices",0.07
"Latvia","Donor","Non-DAC","EU","2018-01-02",2016,"GNI","Constant Prices",27463.736
"Latvia","Donor","Non-DAC","EU","2018-01-02",2016,"IA_Bilateral_ODA","Constant Prices",3.354
"Latvia","Donor","Non-DAC","EU","2018-01-02",2016,"IA6_Debt_Relief","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2016,"IA82_In_Donor_Refugee_Cost","Constant Prices",1.741
"Latvia","Donor","Non-DAC","EU","2018-01-02",2016,"IB_Multilateral_ODA","Constant Prices",26.505
"Latvia","Donor","Non-DAC","EU","2018-01-02",2016,"LDC_ODA","Constant Prices",5.93
"Latvia","Donor","Non-DAC","EU","2018-01-02",2016,"LDC_ODA_Bilateral","Constant Prices",0.06
"Latvia","Donor","Non-DAC","EU","2018-01-02",2016,"LDC_ODA_Imputed_Multilateral","Constant Prices",5.87
"Latvia","Donor","Non-DAC","EU","2018-01-02",2016,"SSA_ODA","Constant Prices",6.15
"Latvia","Donor","Non-DAC","EU","2018-01-02",2016,"SSA_ODA_Bilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2018-01-02",2016,"Total_ODA_ONE","Constant Prices",29.859
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2007,"Africa_Fragile_ODA","Constant Prices",0.32
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2007,"Africa_ODA","Constant Prices",0.43
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2007,"Africa_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2007,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",15.925
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2007,"Fragile_State_ODA","Constant Prices",0.46
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2007,"Fragile_State_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2007,"GNI","Constant Prices",3938.199
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2007,"IA_Bilateral_ODA","Constant Prices",15.925
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2007,"IA6_Debt_Relief","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2007,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2007,"IB_Multilateral_ODA","Constant Prices",1.242
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2007,"LDC_ODA","Constant Prices",0.34
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2007,"LDC_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2007,"LDC_ODA_Imputed_Multilateral","Constant Prices",0.34
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2007,"SSA_ODA","Constant Prices",0.36
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2007,"SSA_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2007,"Total_ODA_ONE","Constant Prices",17.167
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2008,"Africa_Fragile_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2008,"Africa_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2008,"Africa_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2008,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",19.052
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2008,"Fragile_State_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2008,"Fragile_State_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2008,"GNI","Constant Prices",4121.958
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2008,"IA_Bilateral_ODA","Constant Prices",19.052
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2008,"IA6_Debt_Relief","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2008,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2008,"IB_Multilateral_ODA","Constant Prices",2.585
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2008,"LDC_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2008,"LDC_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2008,"LDC_ODA_Imputed_Multilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2008,"SSA_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2008,"SSA_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2008,"Total_ODA_ONE","Constant Prices",21.637
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"Africa_Fragile_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"Africa_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"Africa_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",19.982
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"Fragile_State_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"Fragile_State_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"GNI","Constant Prices",3678.2
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"IA_Bilateral_ODA","Constant Prices",19.982
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"IA6_Debt_Relief","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"IB_Multilateral_ODA","Constant Prices",4.868
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"LDC_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"LDC_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"LDC_ODA_Imputed_Multilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"SSA_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"SSA_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"Total_ODA_ONE","Constant Prices",24.85
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"Africa_Fragile_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"Africa_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"Africa_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",20.467
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"Fragile_State_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"Fragile_State_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"GNI","Constant Prices",4024.962
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"IA_Bilateral_ODA","Constant Prices",20.467
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"IA6_Debt_Relief","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"IB_Multilateral_ODA","Constant Prices",4.535
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"LDC_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"LDC_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"LDC_ODA_Imputed_Multilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"SSA_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"SSA_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"Total_ODA_ONE","Constant Prices",25.002
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2011,"Africa_Fragile_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2011,"Africa_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2011,"Africa_ODA_Bilateral","Constant Prices",0
