"Donor","Donor_Group_Type","Donor_DAC_Country","Donor_EU_Country","as_of_date","Time_Period","Metric","Data_type","Value"
"Ireland","Donor","DAC","EU","2017-12-22",2014,"IA82_In_Donor_Refugee_Cost","Constant Prices",0.289469
"Ireland","Donor","DAC","EU","2017-12-22",2014,"IB_Multilateral_ODA","Constant Prices",260.214731
"Ireland","Donor","DAC","EU","2017-12-22",2014,"LDC_ODA","Constant Prices",348.56
"Ireland","Donor","DAC","EU","2017-12-22",2014,"LDC_ODA_Bilateral","Constant Prices",271.4
"Ireland","Donor","DAC","EU","2017-12-22",2014,"LDC_ODA_Imputed_Multilateral","Constant Prices",77.16
"Ireland","Donor","DAC","EU","2017-12-22",2014,"SSA_ODA","Constant Prices",381.48
"Ireland","Donor","DAC","EU","2017-12-22",2014,"SSA_ODA_Bilateral","Constant Prices",298.32
"Ireland","Donor","DAC","EU","2017-12-22",2014,"Total_ODA_ONE","Constant Prices",715.583931
"Ireland","Donor","DAC","EU","2017-12-22",2015,"Africa_Fragile_ODA","Constant Prices",347.76
"Ireland","Donor","DAC","EU","2017-12-22",2015,"Africa_ODA","Constant Prices",387.69
"Ireland","Donor","DAC","EU","2017-12-22",2015,"Africa_ODA_Bilateral","Constant Prices",276.56
"Ireland","Donor","DAC","EU","2017-12-22",2015,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",427.46
"Ireland","Donor","DAC","EU","2017-12-22",2015,"Fragile_State_ODA","Constant Prices",420.05
"Ireland","Donor","DAC","EU","2017-12-22",2015,"Fragile_State_ODA_Bilateral","Constant Prices",297.79
"Ireland","Donor","DAC","EU","2017-12-22",2015,"GNI","Constant Prices",226163.06
"Ireland","Donor","DAC","EU","2017-12-22",2015,"IA_Bilateral_ODA","Constant Prices",427.46
"Ireland","Donor","DAC","EU","2017-12-22",2015,"IA6_Debt_Relief","Constant Prices",0
"Ireland","Donor","DAC","EU","2017-12-22",2015,"IA82_In_Donor_Refugee_Cost","Constant Prices",0.62
"Ireland","Donor","DAC","EU","2017-12-22",2015,"IB_Multilateral_ODA","Constant Prices",290.86
"Ireland","Donor","DAC","EU","2017-12-22",2015,"LDC_ODA","Constant Prices",344.61
"Ireland","Donor","DAC","EU","2017-12-22",2015,"LDC_ODA_Bilateral","Constant Prices",256.74
"Ireland","Donor","DAC","EU","2017-12-22",2015,"LDC_ODA_Imputed_Multilateral","Constant Prices",87.87
"Ireland","Donor","DAC","EU","2017-12-22",2015,"SSA_ODA","Constant Prices",366.31
"Ireland","Donor","DAC","EU","2017-12-22",2015,"SSA_ODA_Bilateral","Constant Prices",271.9
"Ireland","Donor","DAC","EU","2017-12-22",2015,"Total_ODA_ONE","Constant Prices",718.32
"Ireland","Donor","DAC","EU","2017-12-22",2016,"Africa_Fragile_ODA","Constant Prices",NA
"Ireland","Donor","DAC","EU","2017-12-22",2016,"Africa_ODA","Constant Prices",NA
"Ireland","Donor","DAC","EU","2017-12-22",2016,"Africa_ODA_Bilateral","Constant Prices",NA
"Ireland","Donor","DAC","EU","2017-12-22",2016,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",425.517755
"Ireland","Donor","DAC","EU","2017-12-22",2016,"Fragile_State_ODA","Constant Prices",NA
"Ireland","Donor","DAC","EU","2017-12-22",2016,"Fragile_State_ODA_Bilateral","Constant Prices",NA
"Ireland","Donor","DAC","EU","2017-12-22",2016,"GNI","Constant Prices",241882.778788
"Ireland","Donor","DAC","EU","2017-12-22",2016,"IA_Bilateral_ODA","Constant Prices",425.517755
"Ireland","Donor","DAC","EU","2017-12-22",2016,"IA6_Debt_Relief","Constant Prices",0
"Ireland","Donor","DAC","EU","2017-12-22",2016,"IA82_In_Donor_Refugee_Cost","Constant Prices",1.071783
"Ireland","Donor","DAC","EU","2017-12-22",2016,"IB_Multilateral_ODA","Constant Prices",378.038784
"Ireland","Donor","DAC","EU","2017-12-22",2016,"LDC_ODA","Constant Prices",NA
"Ireland","Donor","DAC","EU","2017-12-22",2016,"LDC_ODA_Bilateral","Constant Prices",NA
"Ireland","Donor","DAC","EU","2017-12-22",2016,"LDC_ODA_Imputed_Multilateral","Constant Prices",NA
"Ireland","Donor","DAC","EU","2017-12-22",2016,"SSA_ODA","Constant Prices",NA
"Ireland","Donor","DAC","EU","2017-12-22",2016,"SSA_ODA_Bilateral","Constant Prices",NA
"Ireland","Donor","DAC","EU","2017-12-22",2016,"Total_ODA_ONE","Constant Prices",803.556539
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2007,"Africa_Fragile_ODA","Constant Prices",44.61
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2007,"Africa_ODA","Constant Prices",49.17
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2007,"Africa_ODA_Bilateral","Constant Prices",43.01
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2007,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",123.042857
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2007,"Fragile_State_ODA","Constant Prices",48.88
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2007,"Fragile_State_ODA_Bilateral","Constant Prices",42.09
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2007,"GNI","Constant Prices",207271.901974
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2007,"IA_Bilateral_ODA","Constant Prices",123.042857
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2007,"IA6_Debt_Relief","Constant Prices",0
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2007,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2007,"IB_Multilateral_ODA","Constant Prices",19.000583
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2007,"LDC_ODA","Constant Prices",43.35
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2007,"LDC_ODA_Bilateral","Constant Prices",37.95
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2007,"LDC_ODA_Imputed_Multilateral","Constant Prices",5.4
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2007,"SSA_ODA","Constant Prices",47.1
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2007,"SSA_ODA_Bilateral","Constant Prices",41.68
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2007,"Total_ODA_ONE","Constant Prices",142.04344
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2008,"Africa_Fragile_ODA","Constant Prices",45.95
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2008,"Africa_ODA","Constant Prices",50.9
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2008,"Africa_ODA_Bilateral","Constant Prices",42.69
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2008,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",129.328767
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2008,"Fragile_State_ODA","Constant Prices",49.14
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2008,"Fragile_State_ODA_Bilateral","Constant Prices",41.84
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2008,"GNI","Constant Prices",216698.905126
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2008,"IA_Bilateral_ODA","Constant Prices",129.328767
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2008,"IA6_Debt_Relief","Constant Prices",0
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2008,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2008,"IB_Multilateral_ODA","Constant Prices",20.882683
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2008,"LDC_ODA","Constant Prices",44.22
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2008,"LDC_ODA_Bilateral","Constant Prices",37.44
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2008,"LDC_ODA_Imputed_Multilateral","Constant Prices",6.78
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2008,"SSA_ODA","Constant Prices",48.22
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2008,"SSA_ODA_Bilateral","Constant Prices",41.67
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2008,"Total_ODA_ONE","Constant Prices",150.21145
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2009,"Africa_Fragile_ODA","Constant Prices",35.32
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2009,"Africa_ODA","Constant Prices",39.59
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2009,"Africa_ODA_Bilateral","Constant Prices",33.86
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2009,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",123.725031
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2009,"Fragile_State_ODA","Constant Prices",39.32
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2009,"Fragile_State_ODA_Bilateral","Constant Prices",33.15
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2009,"GNI","Constant Prices",219554.05987
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2009,"IA_Bilateral_ODA","Constant Prices",123.725031
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2009,"IA6_Debt_Relief","Constant Prices",0
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2009,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2009,"IB_Multilateral_ODA","Constant Prices",18.848735
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2009,"LDC_ODA","Constant Prices",33.93
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2009,"LDC_ODA_Bilateral","Constant Prices",29.23
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2009,"LDC_ODA_Imputed_Multilateral","Constant Prices",4.7
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2009,"SSA_ODA","Constant Prices",39.11
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2009,"SSA_ODA_Bilateral","Constant Prices",33.48
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2009,"Total_ODA_ONE","Constant Prices",142.573766
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2010,"Africa_Fragile_ODA","Constant Prices",48.04
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2010,"Africa_ODA","Constant Prices",51.76
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2010,"Africa_ODA_Bilateral","Constant Prices",44.13
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2010,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",137.317174
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2010,"Fragile_State_ODA","Constant Prices",56.82
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2010,"Fragile_State_ODA_Bilateral","Constant Prices",49.23
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2010,"GNI","Constant Prices",226396.095156
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2010,"IA_Bilateral_ODA","Constant Prices",137.317174
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2010,"IA6_Debt_Relief","Constant Prices",0
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2010,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2010,"IB_Multilateral_ODA","Constant Prices",18.531362
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2010,"LDC_ODA","Constant Prices",51.99
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2010,"LDC_ODA_Bilateral","Constant Prices",45.92
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2010,"LDC_ODA_Imputed_Multilateral","Constant Prices",6.07
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2010,"SSA_ODA","Constant Prices",50.64
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2010,"SSA_ODA_Bilateral","Constant Prices",43.79
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2010,"Total_ODA_ONE","Constant Prices",155.848536
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2011,"Africa_Fragile_ODA","Constant Prices",9.17
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2011,"Africa_ODA","Constant Prices",11.9
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2011,"Africa_ODA_Bilateral","Constant Prices",4.82
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2011,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",190.509728
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2011,"Fragile_State_ODA","Constant Prices",38.72
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2011,"Fragile_State_ODA_Bilateral","Constant Prices",31.77
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2011,"GNI","Constant Prices",239667.970263
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2011,"IA_Bilateral_ODA","Constant Prices",190.509728
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2011,"IA6_Debt_Relief","Constant Prices",0
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2011,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2011,"IB_Multilateral_ODA","Constant Prices",18.221877
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2011,"LDC_ODA","Constant Prices",9.87
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2011,"LDC_ODA_Bilateral","Constant Prices",4.08
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2011,"LDC_ODA_Imputed_Multilateral","Constant Prices",5.79
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2011,"SSA_ODA","Constant Prices",11.32
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2011,"SSA_ODA_Bilateral","Constant Prices",4.79
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2011,"Total_ODA_ONE","Constant Prices",208.731605
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2012,"Africa_Fragile_ODA","Constant Prices",13.68
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2012,"Africa_ODA","Constant Prices",21.39
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2012,"Africa_ODA_Bilateral","Constant Prices",9.16
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2012,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",164.247531
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2012,"Fragile_State_ODA","Constant Prices",44.51
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2012,"Fragile_State_ODA_Bilateral","Constant Prices",31.04
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2012,"GNI","Constant Prices",262286.566481
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2012,"IA_Bilateral_ODA","Constant Prices",164.247531
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2012,"IA6_Debt_Relief","Constant Prices",0
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2012,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2012,"IB_Multilateral_ODA","Constant Prices",26.155605
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2012,"LDC_ODA","Constant Prices",12.39
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2012,"LDC_ODA_Bilateral","Constant Prices",2.87
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2012,"LDC_ODA_Imputed_Multilateral","Constant Prices",9.52
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2012,"SSA_ODA","Constant Prices",20.88
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2012,"SSA_ODA_Bilateral","Constant Prices",9.15
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2012,"Total_ODA_ONE","Constant Prices",190.403136
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2013,"Africa_Fragile_ODA","Constant Prices",6.89
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2013,"Africa_ODA","Constant Prices",9.24
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2013,"Africa_ODA_Bilateral","Constant Prices",3.78
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2013,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",179.49397
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2013,"Fragile_State_ODA","Constant Prices",50.45
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2013,"Fragile_State_ODA_Bilateral","Constant Prices",44.59
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2013,"GNI","Constant Prices",275648.078296
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2013,"IA_Bilateral_ODA","Constant Prices",179.49397
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2013,"IA6_Debt_Relief","Constant Prices",0
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2013,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2013,"IB_Multilateral_ODA","Constant Prices",15.178827
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2013,"LDC_ODA","Constant Prices",6.79
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2013,"LDC_ODA_Bilateral","Constant Prices",2.18
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2013,"LDC_ODA_Imputed_Multilateral","Constant Prices",4.61
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2013,"SSA_ODA","Constant Prices",8.67
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2013,"SSA_ODA_Bilateral","Constant Prices",3.73
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2013,"Total_ODA_ONE","Constant Prices",194.672797
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2014,"Africa_Fragile_ODA","Constant Prices",5.25
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2014,"Africa_ODA","Constant Prices",7.99
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2014,"Africa_ODA_Bilateral","Constant Prices",3.09
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2014,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",166.129181
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2014,"Fragile_State_ODA","Constant Prices",40.64
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2014,"Fragile_State_ODA_Bilateral","Constant Prices",35.96
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2014,"GNI","Constant Prices",282777.683692
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2014,"IA_Bilateral_ODA","Constant Prices",166.129181
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2014,"IA6_Debt_Relief","Constant Prices",0
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2014,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2014,"IB_Multilateral_ODA","Constant Prices",22.630337
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2014,"LDC_ODA","Constant Prices",5.14
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2014,"LDC_ODA_Bilateral","Constant Prices",1.41
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2014,"LDC_ODA_Imputed_Multilateral","Constant Prices",3.73
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2014,"SSA_ODA","Constant Prices",7.09
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2014,"SSA_ODA_Bilateral","Constant Prices",3.02
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2014,"Total_ODA_ONE","Constant Prices",188.759518
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2015,"Africa_Fragile_ODA","Constant Prices",4.06
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2015,"Africa_ODA","Constant Prices",6.3
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2015,"Africa_ODA_Bilateral","Constant Prices",2.72
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2015,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",178.27
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2015,"Fragile_State_ODA","Constant Prices",41.72
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2015,"Fragile_State_ODA_Bilateral","Constant Prices",37.87
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2015,"GNI","Constant Prices",292017.8
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2015,"IA_Bilateral_ODA","Constant Prices",178.27
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2015,"IA6_Debt_Relief","Constant Prices",0
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2015,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2015,"IB_Multilateral_ODA","Constant Prices",19.66
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2015,"LDC_ODA","Constant Prices",3.85
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2015,"LDC_ODA_Bilateral","Constant Prices",0.93
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2015,"LDC_ODA_Imputed_Multilateral","Constant Prices",2.92
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2015,"SSA_ODA","Constant Prices",5.8
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2015,"SSA_ODA_Bilateral","Constant Prices",2.64
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2015,"Total_ODA_ONE","Constant Prices",197.93
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2016,"Africa_Fragile_ODA","Constant Prices",NA
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2016,"Africa_ODA","Constant Prices",NA
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2016,"Africa_ODA_Bilateral","Constant Prices",NA
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2016,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",199.873877
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2016,"Fragile_State_ODA","Constant Prices",NA
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2016,"Fragile_State_ODA_Bilateral","Constant Prices",NA
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2016,"GNI","Constant Prices",305260.45469
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2016,"IA_Bilateral_ODA","Constant Prices",199.873877
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2016,"IA6_Debt_Relief","Constant Prices",0
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2016,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2016,"IB_Multilateral_ODA","Constant Prices",14.094231
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2016,"LDC_ODA","Constant Prices",NA
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2016,"LDC_ODA_Bilateral","Constant Prices",NA
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2016,"LDC_ODA_Imputed_Multilateral","Constant Prices",NA
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2016,"SSA_ODA","Constant Prices",NA
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2016,"SSA_ODA_Bilateral","Constant Prices",NA
"Israel","Donor","Non-DAC","Non-EU","2017-12-22",2016,"Total_ODA_ONE","Constant Prices",213.968108
"Italy","Donor","DAC","EU","2017-12-22",2007,"Africa_Fragile_ODA","Constant Prices",996.12
"Italy","Donor","DAC","EU","2017-12-22",2007,"Africa_ODA","Constant Prices",1396.68
"Italy","Donor","DAC","EU","2017-12-22",2007,"Africa_ODA_Bilateral","Constant Prices",268.72
"Italy","Donor","DAC","EU","2017-12-22",2007,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",628.974415
"Italy","Donor","DAC","EU","2017-12-22",2007,"Fragile_State_ODA","Constant Prices",1406.29
"Italy","Donor","DAC","EU","2017-12-22",2007,"Fragile_State_ODA_Bilateral","Constant Prices",262.43
"Italy","Donor","DAC","EU","2017-12-22",2007,"GNI","Constant Prices",1877187.935539
"Italy","Donor","DAC","EU","2017-12-22",2007,"IA_Bilateral_ODA","Constant Prices",1140.489157
"Italy","Donor","DAC","EU","2017-12-22",2007,"IA6_Debt_Relief","Constant Prices",511.514742
"Italy","Donor","DAC","EU","2017-12-22",2007,"IA82_In_Donor_Refugee_Cost","Constant Prices",30.642044
"Italy","Donor","DAC","EU","2017-12-22",2007,"IB_Multilateral_ODA","Constant Prices",2424.348605
"Italy","Donor","DAC","EU","2017-12-22",2007,"LDC_ODA","Constant Prices",1122.36
"Italy","Donor","DAC","EU","2017-12-22",2007,"LDC_ODA_Bilateral","Constant Prices",233.96
"Italy","Donor","DAC","EU","2017-12-22",2007,"LDC_ODA_Imputed_Multilateral","Constant Prices",888.4
"Italy","Donor","DAC","EU","2017-12-22",2007,"SSA_ODA","Constant Prices",1178.45
"Italy","Donor","DAC","EU","2017-12-22",2007,"SSA_ODA_Bilateral","Constant Prices",193.6
"Italy","Donor","DAC","EU","2017-12-22",2007,"Total_ODA_ONE","Constant Prices",3053.32302
"Italy","Donor","DAC","EU","2017-12-22",2008,"Africa_Fragile_ODA","Constant Prices",1055.64
"Italy","Donor","DAC","EU","2017-12-22",2008,"Africa_ODA","Constant Prices",1407.22
"Italy","Donor","DAC","EU","2017-12-22",2008,"Africa_ODA_Bilateral","Constant Prices",246.8
"Italy","Donor","DAC","EU","2017-12-22",2008,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",788.552729
"Italy","Donor","DAC","EU","2017-12-22",2008,"Fragile_State_ODA","Constant Prices",1688.01
"Italy","Donor","DAC","EU","2017-12-22",2008,"Fragile_State_ODA_Bilateral","Constant Prices",469.37
"Italy","Donor","DAC","EU","2017-12-22",2008,"GNI","Constant Prices",1856639.83348
"Italy","Donor","DAC","EU","2017-12-22",2008,"IA_Bilateral_ODA","Constant Prices",1528.432032
"Italy","Donor","DAC","EU","2017-12-22",2008,"IA6_Debt_Relief","Constant Prices",739.879303
"Italy","Donor","DAC","EU","2017-12-22",2008,"IA82_In_Donor_Refugee_Cost","Constant Prices",2.527626
"Italy","Donor","DAC","EU","2017-12-22",2008,"IB_Multilateral_ODA","Constant Prices",2512.975534
"Italy","Donor","DAC","EU","2017-12-22",2008,"LDC_ODA","Constant Prices",1330.69
"Italy","Donor","DAC","EU","2017-12-22",2008,"LDC_ODA_Bilateral","Constant Prices",337.54
"Italy","Donor","DAC","EU","2017-12-22",2008,"LDC_ODA_Imputed_Multilateral","Constant Prices",993.15
"Italy","Donor","DAC","EU","2017-12-22",2008,"SSA_ODA","Constant Prices",1284.48
"Italy","Donor","DAC","EU","2017-12-22",2008,"SSA_ODA_Bilateral","Constant Prices",235.29
"Italy","Donor","DAC","EU","2017-12-22",2008,"Total_ODA_ONE","Constant Prices",3301.528263
"Italy","Donor","DAC","EU","2017-12-22",2009,"Africa_Fragile_ODA","Constant Prices",725.53
"Italy","Donor","DAC","EU","2017-12-22",2009,"Africa_ODA","Constant Prices",1081
"Italy","Donor","DAC","EU","2017-12-22",2009,"Africa_ODA_Bilateral","Constant Prices",221.48
"Italy","Donor","DAC","EU","2017-12-22",2009,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",591.680879
"Italy","Donor","DAC","EU","2017-12-22",2009,"Fragile_State_ODA","Constant Prices",1142.37
"Italy","Donor","DAC","EU","2017-12-22",2009,"Fragile_State_ODA_Bilateral","Constant Prices",314.6
