"Donor","Donor_Group_Type","Donor_DAC_Country","Donor_EU_Country","as_of_date","Time_Period","Metric","Data_type","Value"
"Latvia","Donor","Non-DAC","EU","2017-05-16",2008,"IB_Multilateral_ODA","Constant Prices",13.544678
"Latvia","Donor","Non-DAC","EU","2017-05-16",2008,"LDC_ODA","Constant Prices",0.48
"Latvia","Donor","Non-DAC","EU","2017-05-16",2008,"LDC_ODA_Bilateral","Constant Prices",0.48
"Latvia","Donor","Non-DAC","EU","2017-05-16",2008,"LDC_ODA_Imputed_Multilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2008,"SSA_ODA","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2008,"SSA_ODA_Bilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2008,"Total_ODA_ONE","Constant Prices",16.820995
"Latvia","Donor","Non-DAC","EU","2017-05-16",2009,"Africa_Fragile_ODA","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2009,"Africa_ODA","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2009,"Africa_ODA_Bilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2009,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",1.779603
"Latvia","Donor","Non-DAC","EU","2017-05-16",2009,"Fragile_State_ODA","Constant Prices",0.16
"Latvia","Donor","Non-DAC","EU","2017-05-16",2009,"Fragile_State_ODA_Bilateral","Constant Prices",0.16
"Latvia","Donor","Non-DAC","EU","2017-05-16",2009,"GNI","Constant Prices",25059.394482
"Latvia","Donor","Non-DAC","EU","2017-05-16",2009,"IA_Bilateral_ODA","Constant Prices",1.779603
"Latvia","Donor","Non-DAC","EU","2017-05-16",2009,"IA6_Debt_Relief","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2009,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2009,"IB_Multilateral_ODA","Constant Prices",16.888435
"Latvia","Donor","Non-DAC","EU","2017-05-16",2009,"LDC_ODA","Constant Prices",0.12
"Latvia","Donor","Non-DAC","EU","2017-05-16",2009,"LDC_ODA_Bilateral","Constant Prices",0.12
"Latvia","Donor","Non-DAC","EU","2017-05-16",2009,"LDC_ODA_Imputed_Multilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2009,"SSA_ODA","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2009,"SSA_ODA_Bilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2009,"Total_ODA_ONE","Constant Prices",18.668038
"Latvia","Donor","Non-DAC","EU","2017-05-16",2010,"Africa_Fragile_ODA","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2010,"Africa_ODA","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2010,"Africa_ODA_Bilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2010,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",1.523851
"Latvia","Donor","Non-DAC","EU","2017-05-16",2010,"Fragile_State_ODA","Constant Prices",0.22
"Latvia","Donor","Non-DAC","EU","2017-05-16",2010,"Fragile_State_ODA_Bilateral","Constant Prices",0.22
"Latvia","Donor","Non-DAC","EU","2017-05-16",2010,"GNI","Constant Prices",23367.676988
"Latvia","Donor","Non-DAC","EU","2017-05-16",2010,"IA_Bilateral_ODA","Constant Prices",1.523851
"Latvia","Donor","Non-DAC","EU","2017-05-16",2010,"IA6_Debt_Relief","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2010,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2010,"IB_Multilateral_ODA","Constant Prices",13.371789
"Latvia","Donor","Non-DAC","EU","2017-05-16",2010,"LDC_ODA","Constant Prices",0.22
"Latvia","Donor","Non-DAC","EU","2017-05-16",2010,"LDC_ODA_Bilateral","Constant Prices",0.22
"Latvia","Donor","Non-DAC","EU","2017-05-16",2010,"LDC_ODA_Imputed_Multilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2010,"SSA_ODA","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2010,"SSA_ODA_Bilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2010,"Total_ODA_ONE","Constant Prices",14.89564
"Latvia","Donor","Non-DAC","EU","2017-05-16",2011,"Africa_Fragile_ODA","Constant Prices",0.01
"Latvia","Donor","Non-DAC","EU","2017-05-16",2011,"Africa_ODA","Constant Prices",0.01
"Latvia","Donor","Non-DAC","EU","2017-05-16",2011,"Africa_ODA_Bilateral","Constant Prices",0.01
"Latvia","Donor","Non-DAC","EU","2017-05-16",2011,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",1.083282
"Latvia","Donor","Non-DAC","EU","2017-05-16",2011,"Fragile_State_ODA","Constant Prices",0.14
"Latvia","Donor","Non-DAC","EU","2017-05-16",2011,"Fragile_State_ODA_Bilateral","Constant Prices",0.14
"Latvia","Donor","Non-DAC","EU","2017-05-16",2011,"GNI","Constant Prices",24090.827414
"Latvia","Donor","Non-DAC","EU","2017-05-16",2011,"IA_Bilateral_ODA","Constant Prices",1.083282
"Latvia","Donor","Non-DAC","EU","2017-05-16",2011,"IA6_Debt_Relief","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2011,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2011,"IB_Multilateral_ODA","Constant Prices",15.234187
"Latvia","Donor","Non-DAC","EU","2017-05-16",2011,"LDC_ODA","Constant Prices",0.13
"Latvia","Donor","Non-DAC","EU","2017-05-16",2011,"LDC_ODA_Bilateral","Constant Prices",0.13
"Latvia","Donor","Non-DAC","EU","2017-05-16",2011,"LDC_ODA_Imputed_Multilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2011,"SSA_ODA","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2011,"SSA_ODA_Bilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2011,"Total_ODA_ONE","Constant Prices",16.317469
"Latvia","Donor","Non-DAC","EU","2017-05-16",2012,"Africa_Fragile_ODA","Constant Prices",5.14
"Latvia","Donor","Non-DAC","EU","2017-05-16",2012,"Africa_ODA","Constant Prices",7.9
"Latvia","Donor","Non-DAC","EU","2017-05-16",2012,"Africa_ODA_Bilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2012,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",1.039718
"Latvia","Donor","Non-DAC","EU","2017-05-16",2012,"Fragile_State_ODA","Constant Prices",7.11
"Latvia","Donor","Non-DAC","EU","2017-05-16",2012,"Fragile_State_ODA_Bilateral","Constant Prices",0.29
"Latvia","Donor","Non-DAC","EU","2017-05-16",2012,"GNI","Constant Prices",25338.392005
"Latvia","Donor","Non-DAC","EU","2017-05-16",2012,"IA_Bilateral_ODA","Constant Prices",1.039718
"Latvia","Donor","Non-DAC","EU","2017-05-16",2012,"IA6_Debt_Relief","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2012,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2012,"IB_Multilateral_ODA","Constant Prices",17.881362
"Latvia","Donor","Non-DAC","EU","2017-05-16",2012,"LDC_ODA","Constant Prices",4.68
"Latvia","Donor","Non-DAC","EU","2017-05-16",2012,"LDC_ODA_Bilateral","Constant Prices",0.24
"Latvia","Donor","Non-DAC","EU","2017-05-16",2012,"LDC_ODA_Imputed_Multilateral","Constant Prices",4.44
"Latvia","Donor","Non-DAC","EU","2017-05-16",2012,"SSA_ODA","Constant Prices",5.87
"Latvia","Donor","Non-DAC","EU","2017-05-16",2012,"SSA_ODA_Bilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2012,"Total_ODA_ONE","Constant Prices",18.92108
"Latvia","Donor","Non-DAC","EU","2017-05-16",2013,"Africa_Fragile_ODA","Constant Prices",4.92
"Latvia","Donor","Non-DAC","EU","2017-05-16",2013,"Africa_ODA","Constant Prices",7.42
"Latvia","Donor","Non-DAC","EU","2017-05-16",2013,"Africa_ODA_Bilateral","Constant Prices",0.03
"Latvia","Donor","Non-DAC","EU","2017-05-16",2013,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",1.236316
"Latvia","Donor","Non-DAC","EU","2017-05-16",2013,"Fragile_State_ODA","Constant Prices",7.35
"Latvia","Donor","Non-DAC","EU","2017-05-16",2013,"Fragile_State_ODA_Bilateral","Constant Prices",0.26
"Latvia","Donor","Non-DAC","EU","2017-05-16",2013,"GNI","Constant Prices",26466.210597
"Latvia","Donor","Non-DAC","EU","2017-05-16",2013,"IA_Bilateral_ODA","Constant Prices",1.236316
"Latvia","Donor","Non-DAC","EU","2017-05-16",2013,"IA6_Debt_Relief","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2013,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2013,"IB_Multilateral_ODA","Constant Prices",18.988116
"Latvia","Donor","Non-DAC","EU","2017-05-16",2013,"LDC_ODA","Constant Prices",5.25
"Latvia","Donor","Non-DAC","EU","2017-05-16",2013,"LDC_ODA_Bilateral","Constant Prices",0.19
"Latvia","Donor","Non-DAC","EU","2017-05-16",2013,"LDC_ODA_Imputed_Multilateral","Constant Prices",5.06
"Latvia","Donor","Non-DAC","EU","2017-05-16",2013,"SSA_ODA","Constant Prices",5.78
"Latvia","Donor","Non-DAC","EU","2017-05-16",2013,"SSA_ODA_Bilateral","Constant Prices",0.03
"Latvia","Donor","Non-DAC","EU","2017-05-16",2013,"Total_ODA_ONE","Constant Prices",20.224432
"Latvia","Donor","Non-DAC","EU","2017-05-16",2014,"Africa_Fragile_ODA","Constant Prices",4.45
"Latvia","Donor","Non-DAC","EU","2017-05-16",2014,"Africa_ODA","Constant Prices",7.11
"Latvia","Donor","Non-DAC","EU","2017-05-16",2014,"Africa_ODA_Bilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2014,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",1.73738
"Latvia","Donor","Non-DAC","EU","2017-05-16",2014,"Fragile_State_ODA","Constant Prices",6.51
"Latvia","Donor","Non-DAC","EU","2017-05-16",2014,"Fragile_State_ODA_Bilateral","Constant Prices",0.2
"Latvia","Donor","Non-DAC","EU","2017-05-16",2014,"GNI","Constant Prices",26533.624184
"Latvia","Donor","Non-DAC","EU","2017-05-16",2014,"IA_Bilateral_ODA","Constant Prices",1.73738
"Latvia","Donor","Non-DAC","EU","2017-05-16",2014,"IA6_Debt_Relief","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2014,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2014,"IB_Multilateral_ODA","Constant Prices",19.55602
"Latvia","Donor","Non-DAC","EU","2017-05-16",2014,"LDC_ODA","Constant Prices",4.72
"Latvia","Donor","Non-DAC","EU","2017-05-16",2014,"LDC_ODA_Bilateral","Constant Prices",0.18
"Latvia","Donor","Non-DAC","EU","2017-05-16",2014,"LDC_ODA_Imputed_Multilateral","Constant Prices",4.54
"Latvia","Donor","Non-DAC","EU","2017-05-16",2014,"SSA_ODA","Constant Prices",5.25
"Latvia","Donor","Non-DAC","EU","2017-05-16",2014,"SSA_ODA_Bilateral","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2014,"Total_ODA_ONE","Constant Prices",21.2934
"Latvia","Donor","Non-DAC","EU","2017-05-16",2015,"Africa_Fragile_ODA","Constant Prices",4.31
"Latvia","Donor","Non-DAC","EU","2017-05-16",2015,"Africa_ODA","Constant Prices",7.03
"Latvia","Donor","Non-DAC","EU","2017-05-16",2015,"Africa_ODA_Bilateral","Constant Prices",0.07
"Latvia","Donor","Non-DAC","EU","2017-05-16",2015,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",2.21
"Latvia","Donor","Non-DAC","EU","2017-05-16",2015,"Fragile_State_ODA","Constant Prices",6.69
"Latvia","Donor","Non-DAC","EU","2017-05-16",2015,"Fragile_State_ODA_Bilateral","Constant Prices",0.32
"Latvia","Donor","Non-DAC","EU","2017-05-16",2015,"GNI","Constant Prices",27038.95
"Latvia","Donor","Non-DAC","EU","2017-05-16",2015,"IA_Bilateral_ODA","Constant Prices",2.21
"Latvia","Donor","Non-DAC","EU","2017-05-16",2015,"IA6_Debt_Relief","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2015,"IA82_In_Donor_Refugee_Cost","Constant Prices",0.36
"Latvia","Donor","Non-DAC","EU","2017-05-16",2015,"IB_Multilateral_ODA","Constant Prices",20.96
"Latvia","Donor","Non-DAC","EU","2017-05-16",2015,"LDC_ODA","Constant Prices",4.61
"Latvia","Donor","Non-DAC","EU","2017-05-16",2015,"LDC_ODA_Bilateral","Constant Prices",0.14
"Latvia","Donor","Non-DAC","EU","2017-05-16",2015,"LDC_ODA_Imputed_Multilateral","Constant Prices",4.47
"Latvia","Donor","Non-DAC","EU","2017-05-16",2015,"SSA_ODA","Constant Prices",5.21
"Latvia","Donor","Non-DAC","EU","2017-05-16",2015,"SSA_ODA_Bilateral","Constant Prices",0.06
"Latvia","Donor","Non-DAC","EU","2017-05-16",2015,"Total_ODA_ONE","Constant Prices",23.17
"Latvia","Donor","Non-DAC","EU","2017-05-16",2016,"Africa_Fragile_ODA","Constant Prices",NA
"Latvia","Donor","Non-DAC","EU","2017-05-16",2016,"Africa_ODA","Constant Prices",NA
"Latvia","Donor","Non-DAC","EU","2017-05-16",2016,"Africa_ODA_Bilateral","Constant Prices",NA
"Latvia","Donor","Non-DAC","EU","2017-05-16",2016,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",1.642366
"Latvia","Donor","Non-DAC","EU","2017-05-16",2016,"Fragile_State_ODA","Constant Prices",NA
"Latvia","Donor","Non-DAC","EU","2017-05-16",2016,"Fragile_State_ODA_Bilateral","Constant Prices",NA
"Latvia","Donor","Non-DAC","EU","2017-05-16",2016,"GNI","Constant Prices",27463.736258
"Latvia","Donor","Non-DAC","EU","2017-05-16",2016,"IA_Bilateral_ODA","Constant Prices",1.642366
"Latvia","Donor","Non-DAC","EU","2017-05-16",2016,"IA6_Debt_Relief","Constant Prices",0
"Latvia","Donor","Non-DAC","EU","2017-05-16",2016,"IA82_In_Donor_Refugee_Cost","Constant Prices",0.207769
"Latvia","Donor","Non-DAC","EU","2017-05-16",2016,"IB_Multilateral_ODA","Constant Prices",25.971152
"Latvia","Donor","Non-DAC","EU","2017-05-16",2016,"LDC_ODA","Constant Prices",NA
"Latvia","Donor","Non-DAC","EU","2017-05-16",2016,"LDC_ODA_Bilateral","Constant Prices",NA
"Latvia","Donor","Non-DAC","EU","2017-05-16",2016,"LDC_ODA_Imputed_Multilateral","Constant Prices",NA
"Latvia","Donor","Non-DAC","EU","2017-05-16",2016,"SSA_ODA","Constant Prices",NA
"Latvia","Donor","Non-DAC","EU","2017-05-16",2016,"SSA_ODA_Bilateral","Constant Prices",NA
"Latvia","Donor","Non-DAC","EU","2017-05-16",2016,"Total_ODA_ONE","Constant Prices",27.613518
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2007,"Africa_Fragile_ODA","Constant Prices",0.32
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2007,"Africa_ODA","Constant Prices",0.43
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2007,"Africa_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2007,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",15.92533
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2007,"Fragile_State_ODA","Constant Prices",0.46
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2007,"Fragile_State_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2007,"GNI","Constant Prices",3938.199477
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2007,"IA_Bilateral_ODA","Constant Prices",15.92533
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2007,"IA6_Debt_Relief","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2007,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2007,"IB_Multilateral_ODA","Constant Prices",1.241927
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2007,"LDC_ODA","Constant Prices",0.34
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2007,"LDC_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2007,"LDC_ODA_Imputed_Multilateral","Constant Prices",0.34
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2007,"SSA_ODA","Constant Prices",0.36
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2007,"SSA_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2007,"Total_ODA_ONE","Constant Prices",17.167257
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2008,"Africa_Fragile_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2008,"Africa_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2008,"Africa_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2008,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",19.052356
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2008,"Fragile_State_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2008,"Fragile_State_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2008,"GNI","Constant Prices",4121.958059
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2008,"IA_Bilateral_ODA","Constant Prices",19.052356
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2008,"IA6_Debt_Relief","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2008,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2008,"IB_Multilateral_ODA","Constant Prices",2.584764
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2008,"LDC_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2008,"LDC_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2008,"LDC_ODA_Imputed_Multilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2008,"SSA_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2008,"SSA_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2008,"Total_ODA_ONE","Constant Prices",21.63712
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2009,"Africa_Fragile_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2009,"Africa_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2009,"Africa_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2009,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",19.98198
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2009,"Fragile_State_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2009,"Fragile_State_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2009,"GNI","Constant Prices",3678.199549
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2009,"IA_Bilateral_ODA","Constant Prices",19.98198
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2009,"IA6_Debt_Relief","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2009,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2009,"IB_Multilateral_ODA","Constant Prices",4.867648
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2009,"LDC_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2009,"LDC_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2009,"LDC_ODA_Imputed_Multilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2009,"SSA_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2009,"SSA_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2009,"Total_ODA_ONE","Constant Prices",24.849628
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2010,"Africa_Fragile_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2010,"Africa_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2010,"Africa_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2010,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",20.467497
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2010,"Fragile_State_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2010,"Fragile_State_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2010,"GNI","Constant Prices",4024.961521
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2010,"IA_Bilateral_ODA","Constant Prices",20.467497
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2010,"IA6_Debt_Relief","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2010,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2010,"IB_Multilateral_ODA","Constant Prices",4.534771
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2010,"LDC_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2010,"LDC_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2010,"LDC_ODA_Imputed_Multilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2010,"SSA_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2010,"SSA_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2010,"Total_ODA_ONE","Constant Prices",25.002268
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2011,"Africa_Fragile_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2011,"Africa_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2011,"Africa_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2011,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",22.860938
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2011,"Fragile_State_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2011,"Fragile_State_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2011,"GNI","Constant Prices",4018.600389
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2011,"IA_Bilateral_ODA","Constant Prices",22.860938
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2011,"IA6_Debt_Relief","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2011,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2011,"IB_Multilateral_ODA","Constant Prices",5.004429
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2011,"LDC_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2011,"LDC_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2011,"LDC_ODA_Imputed_Multilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2011,"SSA_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2011,"SSA_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2011,"Total_ODA_ONE","Constant Prices",27.865367
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2012,"Africa_Fragile_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2012,"Africa_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2012,"Africa_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2012,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",21.694559
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2012,"Fragile_State_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2012,"Fragile_State_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2012,"GNI","Constant Prices",3457.513625
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2012,"IA_Bilateral_ODA","Constant Prices",21.694559
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2012,"IA6_Debt_Relief","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2012,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2012,"IB_Multilateral_ODA","Constant Prices",4.266294
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2012,"LDC_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2012,"LDC_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2012,"LDC_ODA_Imputed_Multilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2012,"SSA_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2012,"SSA_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2012,"Total_ODA_ONE","Constant Prices",25.960853
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2013,"Africa_Fragile_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2013,"Africa_ODA","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2013,"Africa_ODA_Bilateral","Constant Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2013,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",21.422718
"Liechtenstein","Donor","Non-DAC","EU","2017-05-16",2013,"Fragile_State_ODA","Constant Prices",0
